connector,pad,v10_signal,class,oam0_net,oam1_net,oam2_net,oam3_net,oam4_net,oam5_net,oam6_net,oam7_net,wired_on_all_8,notes
Conn1,H48,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,J48,S4_RX9P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,K48,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,L48,S4_RX8P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,A49,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,B49,S4_TX2N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,C49,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,D49,S4_TX9N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,E49,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,F49,LINK_CONFIG[3],ocp_sideband,OAM0_LINK_CONFIG[3],OAM1_LINK_CONFIG[3],OAM2_LINK_CONFIG[3],OAM3_LINK_CONFIG[3],OAM4_LINK_CONFIG[3],OAM5_LINK_CONFIG[3],OAM6_LINK_CONFIG[3],OAM7_LINK_CONFIG[3],yes,
Conn1,G49,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,H49,S4_RX1N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,J49,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,K49,S4_RX10N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,L49,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,A50,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,B50,S4_TX2P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,C50,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,D50,S4_TX9P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,E50,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,F50,LINK_CONFIG[2],ocp_sideband,OAM0_LINK_CONFIG[2],OAM1_LINK_CONFIG[2],OAM2_LINK_CONFIG[2],OAM3_LINK_CONFIG[2],OAM4_LINK_CONFIG[2],OAM5_LINK_CONFIG[2],OAM6_LINK_CONFIG[2],OAM7_LINK_CONFIG[2],yes,
Conn1,G50,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,H50,S4_RX1P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,J50,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,K50,S4_RX10P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,L50,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,A51,S4_TX3N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,B51,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,C51,S4_TX11N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,D51,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,E51,S4_TX10N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,F51,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,G51,S4_RX2N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,H51,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,J51,S4_RX12N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,K51,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,L51,S4_RX11N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,A52,S4_TX3P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,B52,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,C52,S4_TX11P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,D52,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,E52,S4_TX10P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,F52,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,G52,S4_RX2P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,H52,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,J52,S4_RX12P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,K52,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,L52,S4_RX11P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,A53,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,B53,S4_TX4N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,C53,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,D53,S4_TX12N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,E53,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,F53,LINK_CONFIG[1],ocp_sideband,OAM0_LINK_CONFIG[1],OAM1_LINK_CONFIG[1],OAM2_LINK_CONFIG[1],OAM3_LINK_CONFIG[1],OAM4_LINK_CONFIG[1],OAM5_LINK_CONFIG[1],OAM6_LINK_CONFIG[1],OAM7_LINK_CONFIG[1],yes,
Conn1,G53,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,H53,S4_RX3N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,J53,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,K53,S4_RX13N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,L53,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,A54,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,B54,S4_TX4P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,C54,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,D54,S4_TX12P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,E54,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,F54,LINK_CONFIG[0],ocp_sideband,OAM0_LINK_CONFIG[0],OAM1_LINK_CONFIG[0],OAM2_LINK_CONFIG[0],OAM3_LINK_CONFIG[0],OAM4_LINK_CONFIG[0],OAM5_LINK_CONFIG[0],OAM6_LINK_CONFIG[0],OAM7_LINK_CONFIG[0],yes,
Conn1,G54,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,H54,S4_RX3P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,J54,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,K54,S4_RX13P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,L54,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,A55,S4_TX5N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,B55,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,C55,S4_TX14N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,D55,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,E55,S4_TX13N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,F55,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,G55,SCALE_DEBUG_EN,named_other,OAM0_SCALE_DEBUG_EN,OAM1_SCALE_DEBUG_EN,OAM2_SCALE_DEBUG_EN,OAM3_SCALE_DEBUG_EN,OAM4_SCALE_DEBUG_EN,OAM5_SCALE_DEBUG_EN,OAM6_SCALE_DEBUG_EN,OAM7_SCALE_DEBUG_EN,no,
Conn1,H55,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,J55,S4_RX4N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,K55,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,L55,S4_RX14N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,A56,S4_TX5P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,B56,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,C56,S4_TX14P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,D56,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,E56,S4_TX13P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,F56,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,G56,DEBUG_PORT_PRSNT#,ocp_sideband,OAM0_DEBUG_PORT_PRSNT#,OAM1_DEBUG_PORT_PRSNT#,OAM2_DEBUG_PORT_PRSNT#,OAM3_DEBUG_PORT_PRSNT#,OAM4_DEBUG_PORT_PRSNT#,OAM5_DEBUG_PORT_PRSNT#,OAM6_DEBUG_PORT_PRSNT#,OAM7_DEBUG_PORT_PRSNT#,yes,
Conn1,H56,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,J56,S4_RX4P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,K56,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,L56,S4_RX14P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,A57,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,B57,S4_TX6N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,C57,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,D57,S4_TX15N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,E57,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,F57,PLINK_CAP,ocp_sideband,OAM0_PLINK_CAP,OAM1_PLINK_CAP,OAM2_PLINK_CAP,OAM3_PLINK_CAP,OAM4_PLINK_CAP,OAM5_PLINK_CAP,OAM6_PLINK_CAP,OAM7_PLINK_CAP,yes,
Conn1,G57,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,H57,S4_RX5N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,J57,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,K57,S4_RX15N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,L57,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,A58,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,B58,S4_TX6P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,C58,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
